dbname,table_name,alert_seconds,alert_rowcount,alert_event,alert_solution,alert_sample_query,alert_querycount
,t_rslocal_localhost@52540635@80823173@,532.79279800,4520725,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698016995,5
dw,user_profile,530.59517400,39519938,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703390312,143
data_lake,fpltc,530.13637400,1087498522,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,703016834,2
,rev_recon_categorized_charge_incremental,529.44390800,82375237,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,697903129,1
,order_line_dtc,527.43972900,753121744,Broadcasted a large number of rows across the network,Review the choice of distribution key to collocate the join and consider using distributed tables,698003189,5
,t_rslocal_localhost@6936267@80823173@,527.16807700,1480082500,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,698292999,9
data_lake,cartridges_glyphs,526.03855100,3141391127,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,702901704,3
dw,csoh_v2_combine_data,522.12032400,10908504,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703242017,63
data_lake,edids,517.34169900,524609170,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,703016711,2
dw,netstock_collaborator_forecast_actuals,516.86871700,618680312,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,702124610,4
data_lake,fpltc,509.43968000,628560,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703245812,531
,mver,508.67293600,4333,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698295390,184
,channel_sales_on_hand_v2,504.45987200,10053160,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698286083,62
dw,csoh_v2,496.81715100,132,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698326938,1
dw,t_rslocal_localhost@49539592@81396089@,494.81881200,208082918,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,700958012,4
,asp_sales_data_sku_customer_level_6,491.76774100,65512601,Broadcasted a large number of rows across the network,Review the choice of distribution key to collocate the join and consider using distributed tables,697760613,1
,asp_sales_data_sku,491.76774100,65512601,Broadcasted a large number of rows across the network,Review the choice of distribution key to collocate the join and consider using distributed tables,697760613,1
,asp_sales_data_sku_plant,491.76774100,65512601,Broadcasted a large number of rows across the network,Review the choice of distribution key to collocate the join and consider using distributed tables,697760613,1
,asp_sales_data_sku_customer,491.76774100,65512601,Broadcasted a large number of rows across the network,Review the choice of distribution key to collocate the join and consider using distributed tables,697760613,1
,asp_sales_data_sku_customer_demand_plan,491.76774100,65512601,Broadcasted a large number of rows across the network,Review the choice of distribution key to collocate the join and consider using distributed tables,697760613,1
dw,image_user_daily_metrics,478.32316600,2422568,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",699121745,13
dw,t_rslocal_localhost@6850072@81334900@,477.81809400,7482066,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",700954111,8
,user_projects_history,468.97421800,849696,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",697880136,7
dw,date,465.17855400,5163395,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703402783,39253
dw,dtc_pr_adj_all_sap_salesforce_combined,465.11409000,9800392,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703344754,56
,order_line_erp,464.69520700,9326024,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698277126,45
dw,t_rslocal_localhost@6849701@81334900@,462.83999300,373412254,Broadcasted a large number of rows across the network,Review the choice of distribution key to collocate the join and consider using distributed tables,703142904,15
dw,mv_tbl__user_monthly_cut_behavior_labelled_all__0__tmp,459.94857200,4200000,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",701500514,21
dw,mv_tbl__user_monthly_cut_behavior_labelled_all_with_quartile__0__tmp,459.27537900,4800000,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",701520678,24
,dl_ole_db_source_union_all_query,450.65086500,600024,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",697762687,3
dw,t_rslocal_localhost@30165390@81334900@,447.19646100,15550833,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703001789,14
,bigquery_ds_android_firebase_messaging,446.85291600,1836264,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698256482,11
data_lake,t_rslocal_442426888630:20d6c870-9e7b-4cf1-a0c4-fbdfa665c00d@110689@47151@,443.59457800,243827226,Broadcasted a large number of rows across the network,Review the choice of distribution key to collocate the join and consider using distributed tables,701787953,1
